Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004]
Botswana,BWA,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Botswana,BWA,Poverty survey,5.14.01.01.povsurv,1,1,1,0,0,0,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5,1,1
Botswana,BWA,Primary completion,5.51.01.08.primcomp,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,1,1,1,1,1,1,1,1
Botswana,BWA,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,60,60,60,40,40,40,50,60,70,80,70,70,70,70,70,80,80
Botswana,BWA,Special Data Dissemination Standard,5.21.01.01.sdds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,BWA,UNESCO reporting,5.12.01.01.unesco,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
Botswana,BWA,Vital registration system coverage,3.11.01.03.popreg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brazil,BRA,Access to water,5.51.01.09.water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Agricultural census,3.01.04.01.agcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Balance of payments manual in use,2.04.01.01.excncpt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333
Brazil,BRA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Consumer price index base year,2.01.03.01.prcpbase,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
Brazil,BRA,External debt reporting status,5.04.01.01.exdebt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Gender equality,5.51.01.07.gender,0,1,1,1,0.66667,0,0,0,0,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333
Brazil,BRA,Government finance accounting,3.02.01.02.fscov,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Health survey,5.13.01.01.hlthsurv,0,0,0,0,0,0,0,0.5,1,1,1,1,1,1,1,1,1
Brazil,BRA,HIV/AIDS,5.51.01.05.hiv,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Import and export price indexes,5.04.01.02.impexp,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Income poverty,5.51.01.01.poverty,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Industrial production index,5.01.01.01.indust,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Maternal health,5.51.01.06.matern,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667
Brazil,BRA,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,90,90,90,80,90,90,90,80,80,90,90,90,90,100,100,100,90
Brazil,BRA,National accounts base year,2.01.01.02.nabase,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1
Brazil,BRA,National immunization coverage,5.13.01.01.who,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1
Brazil,BRA,Overall Average,IQ.SCI.OVRL,81.1111,84.4444333333333,84.4444333333333,74.4444333333333,76.6666666666667,72.2222333333333,75.5555555555556,75.5555555555556,78.8888888888889,84.4444444444444,83.3333333333333,86.6666666666667,86.6666666666667,91.1111111111111,90,86.6666666666667,83.3333333333333
Brazil,BRA,Per capita GDP growth,5.51.01.10.gdp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,73.3333,83.3333,83.3333,83.3333,80,66.6667,76.6666666666667,76.6666666666667,76.66667,83.33333,80,90,90,93.33333,90,80,80
Brazil,BRA,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,Primary completion,5.51.01.08.primcomp,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.66667,0.66667,1,1,0.66667,0.66667
Brazil,BRA,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80,80,80,60,60,60,60,70,80,80,80,80,80,80,80,80,80
Brazil,BRA,Special Data Dissemination Standard,5.21.01.01.sdds,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Brazil,BRA,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0
Brazil,BRA,Vital registration system coverage,3.11.01.03.popreg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,Access to water,5.51.01.09.water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Agricultural census,3.01.04.01.agcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bulgaria,BGR,Balance of payments manual in use,2.04.01.01.excncpt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Child malnutrition,5.51.01.02.malnut,0.66667,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0
Bulgaria,BGR,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Consumer price index base year,2.01.03.01.prcpbase,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,External debt reporting status,5.04.01.01.exdebt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Gender equality,5.51.01.07.gender,1,0.66667,1,1,1,1,1,0.66667,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Government finance accounting,3.02.01.02.fscov,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Health survey,5.13.01.01.hlthsurv,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,1,1
Bulgaria,BGR,HIV/AIDS,5.51.01.05.hiv,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Import and export price indexes,5.04.01.02.impexp,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,Income poverty,5.51.01.01.poverty,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Industrial production index,5.01.01.01.indust,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Maternal health,5.51.01.06.matern,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80,100,100,90,90,90,90,90,90,90,90,90,90,90,90,90,90
Bulgaria,BGR,National accounts base year,2.01.01.02.nabase,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,National immunization coverage,5.13.01.01.who,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Overall Average,IQ.SCI.OVRL,85.5555666666667,87.7778,90,87.7777666666667,84.4444333333333,84.4444333333333,84.4444444444444,85.5555555555556,91.1111111111111,91.1111111111111,91.1111111111111,91.1111111111111,94.4444444444444,93.3333333333333,93.3333333333333,86.6666666666667,86.6666666666667
Bulgaria,BGR,Per capita GDP growth,5.51.01.10.gdp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,96.6667,83.3334,90,93.3333,83.3333,83.3333,83.3333333333333,86.6666666666667,93.33333,93.33333,93.33333,93.33333,93.33333,90,90,90,90
Bulgaria,BGR,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Primary completion,5.51.01.08.primcomp,1,0.66667,1,1,1,1,1,0.66667,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80,80,80,80,80,80,80,80,90,90,90,90,100,100,100,80,80
Bulgaria,BGR,Special Data Dissemination Standard,5.21.01.01.sdds,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bulgaria,BGR,Vital registration system coverage,3.11.01.03.popreg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Access to water,5.51.01.09.water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Agricultural census,3.01.04.01.agcen,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
Burkina Faso,BFA,Balance of payments manual in use,2.04.01.01.excncpt,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Burkina Faso,BFA,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Burkina Faso,BFA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Consumer price index base year,2.01.03.01.prcpbase,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
Burkina Faso,BFA,External debt reporting status,5.04.01.01.exdebt,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
Burkina Faso,BFA,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66667
Burkina Faso,BFA,Government finance accounting,3.02.01.02.fscov,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Burkina Faso,BFA,Health survey,5.13.01.01.hlthsurv,0,0,0,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,HIV/AIDS,5.51.01.05.hiv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Import and export price indexes,5.04.01.02.impexp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,Income poverty,5.51.01.01.poverty,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.66667,1,0.66667,0.66667,0.66667
Burkina Faso,BFA,Industrial production index,5.01.01.01.indust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,Maternal health,5.51.01.06.matern,0.66667,1,1,0.66667,1,1,1,0.66667,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Burkina Faso,BFA,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,50,50,50,50,50,40,40,40,40,20,30,30,40,40,50,50,40
Burkina Faso,BFA,National accounts base year,2.01.01.02.nabase,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Burkina Faso,BFA,National immunization coverage,5.13.01.01.who,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0
Burkina Faso,BFA,Overall Average,IQ.SCI.OVRL,67.7778,62.2222333333333,68.8889,73.3333666666667,74.4444666666667,67.7778,71.1111111111111,70,71.1111111111111,65.5555555555556,62.2222222222222,60,63.3333333333333,64.4444444444444,66.6666666666667,66.6666666666667,67.7777777777778
Burkina Faso,BFA,Per capita GDP growth,5.51.01.10.gdp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,93.3334,96.6667,96.6667,90.0001,93.3334,93.3334,93.3333333333333,90,93.33333,96.66667,96.66667,90,90,93.33333,90,90,83.33333
Burkina Faso,BFA,Population census,3.11.01.01.popcen,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Primary completion,5.51.01.08.primcomp,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1,0.66667
Burkina Faso,BFA,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,60,40,60,80,80,70,80,80,80,80,60,60,60,60,60,60,80
Burkina Faso,BFA,Special Data Dissemination Standard,5.21.01.01.sdds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burkina Faso,BFA,Vital registration system coverage,3.11.01.03.popreg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,BDI,Access to water,5.51.01.09.water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Agricultural census,3.01.04.01.agcen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,BDI,Balance of payments manual in use,2.04.01.01.excncpt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Child malnutrition,5.51.01.02.malnut,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333
Burundi,BDI,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Consumer price index base year,2.01.03.01.prcpbase,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,BDI,External debt reporting status,5.04.01.01.exdebt,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,1,0.66667,0.66667,0.33333,0.33333,0
Burundi,BDI,Government finance accounting,3.02.01.02.fscov,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Health survey,5.13.01.01.hlthsurv,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,HIV/AIDS,5.51.01.05.hiv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Import and export price indexes,5.04.01.02.impexp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,BDI,Income poverty,5.51.01.01.poverty,0.33333,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667
Burundi,BDI,Industrial production index,5.01.01.01.indust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,BDI,Maternal health,5.51.01.06.matern,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333
Burundi,BDI,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,40,50,40,50,50,40,40,50,40,40,40,50,40,40,40,40,40
Burundi,BDI,National accounts base year,2.01.01.02.nabase,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
Burundi,BDI,National immunization coverage,5.13.01.01.who,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Burundi,BDI,Overall Average,IQ.SCI.OVRL,57.7777666666667,67.7778,57.7778,63.3333666666667,62.2222333333333,55.5555666666667,54.4444444444444,57.7777777777778,52.2222222222222,54.4444444444444,54.4444444444444,61.1111111111111,48.8888888888889,48.8888888888889,44.4444444444444,45.5555555555556,43.3333333333333
Burundi,BDI,Per capita GDP growth,5.51.01.10.gdp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,93.3333,93.3334,93.3334,90.0001,86.6667,86.6667,83.3333333333333,83.3333333333333,76.66667,83.33333,83.33333,83.33333,76.66667,76.66667,73.33333,76.66667,70
Burundi,BDI,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Burundi,BDI,Poverty survey,5.14.01.01.povsurv,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0
Burundi,BDI,Primary completion,5.51.01.08.primcomp,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,0.66667
Burundi,BDI,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,40,60,40,50,50,40,40,40,40,40,40,50,30,30,20,20,20
Burundi,BDI,Special Data Dissemination Standard,5.21.01.01.sdds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,BDI,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Burundi,BDI,Vital registration system coverage,3.11.01.03.popreg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabo Verde,CPV,Access to water,5.51.01.09.water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Agricultural census,3.01.04.01.agcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Balance of payments manual in use,2.04.01.01.excncpt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Child malnutrition,5.51.01.02.malnut,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,..
Cabo Verde,CPV,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Consumer price index base year,2.01.03.01.prcpbase,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,..
Cabo Verde,CPV,External debt reporting status,5.04.01.01.exdebt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,..
Cabo Verde,CPV,Government finance accounting,3.02.01.02.fscov,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,..
Cabo Verde,CPV,Health survey,5.13.01.01.hlthsurv,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,0.5,..
Cabo Verde,CPV,HIV/AIDS,5.51.01.05.hiv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Import and export price indexes,5.04.01.02.impexp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Cabo Verde,CPV,Income poverty,5.51.01.01.poverty,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,..
Cabo Verde,CPV,Industrial production index,5.01.01.01.indust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Cabo Verde,CPV,Maternal health,5.51.01.06.matern,1,1,1,1,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,..
Cabo Verde,CPV,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,50,50,60,60,60,50,60,40,50,50,40,30,40,40,40,40,..
Cabo Verde,CPV,National accounts base year,2.01.01.02.nabase,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,..
Cabo Verde,CPV,National immunization coverage,5.13.01.01.who,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,..
Cabo Verde,CPV,Overall Average,IQ.SCI.OVRL,65.5555666666667,64.4444333333333,71.1111,67.7777666666667,68.8888666666667,66.6666666666667,68.8888888888889,65.5555555555556,68.8888888888889,70,73.3333333333333,70,73.3333333333333,74.4444444444444,73.3333333333333,68.8888888888889,..
Cabo Verde,CPV,Per capita GDP growth,5.51.01.10.gdp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,86.6667,83.3333,83.3333,83.3333,76.6666,80,76.6666666666667,76.6666666666667,76.66667,80,80,80,80,83.33333,80,76.66667,..
Cabo Verde,CPV,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Poverty survey,5.14.01.01.povsurv,0,0,0.5,0,0,0,0,0.5,0.5,0.5,1,1,1,1,1,1,..
Cabo Verde,CPV,Primary completion,5.51.01.08.primcomp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,60,60,70,60,70,70,70,80,80,80,100,100,100,100,100,90,..
Cabo Verde,CPV,Special Data Dissemination Standard,5.21.01.01.sdds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Cabo Verde,CPV,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cabo Verde,CPV,Vital registration system coverage,3.11.01.03.popreg,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,..
Cambodia,KHM,Access to water,5.51.01.09.water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Agricultural census,3.01.04.01.agcen,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,Balance of payments manual in use,2.04.01.01.excncpt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,1,1,0.66667,0.66667,1,0.66667,0.66667,0.66667,0.66667,0.66667
Cambodia,KHM,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Consumer price index base year,2.01.03.01.prcpbase,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1
Cambodia,KHM,External debt reporting status,5.04.01.01.exdebt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Gender equality,5.51.01.07.gender,0,0,0,0,0,0,0.33333,0.33333,0.66667,0.66667,1,1,1,1,1,1,1
Cambodia,KHM,Government finance accounting,3.02.01.02.fscov,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0
Cambodia,KHM,Health survey,5.13.01.01.hlthsurv,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,HIV/AIDS,5.51.01.05.hiv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Import and export price indexes,5.04.01.02.impexp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,Income poverty,5.51.01.01.poverty,0,0,0,0,1,1,1,1,1,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
Cambodia,KHM,Industrial production index,5.01.01.01.indust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,Maternal health,5.51.01.06.matern,1,1,1,1,1,1,0.66667,0.66667,0.66667,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667
Cambodia,KHM,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,30,30,30,30,30,60,60,60,50,70,70,70,70,70,70,60,50
Cambodia,KHM,National accounts base year,2.01.01.02.nabase,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
Cambodia,KHM,National immunization coverage,5.13.01.01.who,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
Cambodia,KHM,Overall Average,IQ.SCI.OVRL,60,60,60,63.3333333333333,66.6666666666667,76.6666666666667,76.6666666666667,70,67.7777777777778,73.3333333333333,73.3333333333333,74.4444444444444,72.2222222222222,72.2222222222222,71.1111111111111,67.7777777777778,64.4444444444444
Cambodia,KHM,Per capita GDP growth,5.51.01.10.gdp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,80,80,80,80,90,90,90,90,93.33333,90,90,93.33333,86.66667,86.66667,83.33333,83.33333,83.33333
Cambodia,KHM,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Primary completion,5.51.01.08.primcomp,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667
Cambodia,KHM,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,70,70,70,80,80,80,80,60,60,60,60,60,60,60,60,60,60
Cambodia,KHM,Special Data Dissemination Standard,5.21.01.01.sdds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cambodia,KHM,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cambodia,KHM,Vital registration system coverage,3.11.01.03.popreg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,CMR,Access to water,5.51.01.09.water,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cameroon,CMR,Agricultural census,3.01.04.01.agcen,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,CMR,Balance of payments manual in use,2.04.01.01.excncpt,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cameroon,CMR,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,0.66667,0.66667,1,1,0.66667,0.66667,0.33333,0.33333,0.33333,0.66667
Cameroon,CMR,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
